NumCom,Combinacion,TP,TN,FP,FN
31179,1101001110011110,1,325,57,58
31180,0011001110011110,27,351,31,32
31181,1011001110011110,1,325,57,58
31182,0111001110011110,27,351,31,32
31183,1111001110011110,1,325,57,58
31184,0000101110011110,28,352,30,31
31185,1000101110011110,1,325,57,58
31186,0100101110011110,28,352,30,31
31187,1100101110011110,1,325,57,58
31188,0010101110011110,29,353,29,30
31189,1010101110011110,1,325,57,58
31190,0110101110011110,29,353,29,30
31191,1110101110011110,1,325,57,58
31192,0001101110011110,24,348,34,35
31193,1001101110011110,1,325,57,58
31194,0101101110011110,24,348,34,35
31195,1101101110011110,1,325,57,58
31196,0011101110011110,27,351,31,32
31197,1011101110011110,1,325,57,58
31198,0111101110011110,27,351,31,32
31199,1111101110011110,1,325,57,58
31200,0000011110011110,24,348,34,35
31201,1000011110011110,1,325,57,58
31202,0100011110011110,24,348,34,35
31203,1100011110011110,1,325,57,58
31204,0010011110011110,27,351,31,32
31205,1010011110011110,1,325,57,58
31206,0110011110011110,27,351,31,32
31207,1110011110011110,1,325,57,58
31208,0001011110011110,20,344,38,39
31209,1001011110011110,1,325,57,58
31210,0101011110011110,20,344,38,39
31211,1101011110011110,1,325,57,58
31212,0011011110011110,26,350,32,33
31213,1011011110011110,1,325,57,58
31214,0111011110011110,26,350,32,33
31215,1111011110011110,1,325,57,58
31216,0000111110011110,27,351,31,32
31217,1000111110011110,1,325,57,58
31218,0100111110011110,27,351,31,32
31219,1100111110011110,1,325,57,58
31220,0010111110011110,27,351,31,32
31221,1010111110011110,1,325,57,58
31222,0110111110011110,27,351,31,32
31223,1110111110011110,1,325,57,58
31224,0001111110011110,22,346,36,37
31225,1001111110011110,1,325,57,58
31226,0101111110011110,22,346,36,37
31227,1101111110011110,1,325,57,58
31228,0011111110011110,28,352,30,31
31229,1011111110011110,1,325,57,58
31230,0111111110011110,28,352,30,31
31231,1111111110011110,1,325,57,58
31232,0000000001011110,19,343,39,40
31233,1000000001011110,1,325,57,58
31234,0100000001011110,19,343,39,40
31235,1100000001011110,1,325,57,58
31236,0010000001011110,31,355,27,28
31237,1010000001011110,1,325,57,58
31238,0110000001011110,31,355,27,28
31239,1110000001011110,1,325,57,58
31240,0001000001011110,10,334,48,49
31241,1001000001011110,1,325,57,58
31242,0101000001011110,10,334,48,49
31243,1101000001011110,1,325,57,58
31244,0011000001011110,26,350,32,33
31245,1011000001011110,1,325,57,58
31246,0111000001011110,26,350,32,33
31247,1111000001011110,1,325,57,58
31248,0000100001011110,29,353,29,30
31249,1000100001011110,1,325,57,58
31250,0100100001011110,29,353,29,30
31251,1100100001011110,1,325,57,58
31252,0010100001011110,30,354,28,29
31253,1010100001011110,1,325,57,58
31254,0110100001011110,30,354,28,29
31255,1110100001011110,1,325,57,58
31256,0001100001011110,20,344,38,39
31257,1001100001011110,1,325,57,58
31258,0101100001011110,20,344,38,39
31259,1101100001011110,1,325,57,58
31260,0011100001011110,27,351,31,32
31261,1011100001011110,1,325,57,58
31262,0111100001011110,27,351,31,32
31263,1111100001011110,1,325,57,58
31264,0000010001011110,20,344,38,39
31265,1000010001011110,1,325,57,58
31266,0100010001011110,20,344,38,39
31267,1100010001011110,1,325,57,58
31268,0010010001011110,27,351,31,32
31269,1010010001011110,1,325,57,58
31270,0110010001011110,27,351,31,32
31271,1110010001011110,1,325,57,58
31272,0001010001011110,15,339,43,44
31273,1001010001011110,1,325,57,58
31274,0101010001011110,15,339,43,44
31275,1101010001011110,1,325,57,58
31276,0011010001011110,26,350,32,33
31277,1011010001011110,1,325,57,58
31278,0111010001011110,26,350,32,33
31279,1111010001011110,1,325,57,58
31280,0000110001011110,24,348,34,35
31281,1000110001011110,1,325,57,58
31282,0100110001011110,24,348,34,35
31283,1100110001011110,1,325,57,58
31284,0010110001011110,26,350,32,33
31285,1010110001011110,1,325,57,58
31286,0110110001011110,26,350,32,33
31287,1110110001011110,1,325,57,58
31288,0001110001011110,19,343,39,40
31289,1001110001011110,1,325,57,58
31290,0101110001011110,19,343,39,40
31291,1101110001011110,1,325,57,58
31292,0011110001011110,27,351,31,32
31293,1011110001011110,1,325,57,58
31294,0111110001011110,27,351,31,32
31295,1111110001011110,1,325,57,58
31296,0000001001011110,24,348,34,35
31297,1000001001011110,1,325,57,58
31298,0100001001011110,24,348,34,35
31299,1100001001011110,1,325,57,58
31300,0010001001011110,30,354,28,29
31301,1010001001011110,1,325,57,58
31302,0110001001011110,30,354,28,29
31303,1110001001011110,1,325,57,58
31304,0001001001011110,21,345,37,38
31305,1001001001011110,1,325,57,58
31306,0101001001011110,21,345,37,38
31307,1101001001011110,1,325,57,58
31308,0011001001011110,27,351,31,32
31309,1011001001011110,1,325,57,58
31310,0111001001011110,27,351,31,32
31311,1111001001011110,1,325,57,58
31312,0000101001011110,28,352,30,31
31313,1000101001011110,1,325,57,58
31314,0100101001011110,28,352,30,31
31315,1100101001011110,1,325,57,58
31316,0010101001011110,30,354,28,29
31317,1010101001011110,1,325,57,58
31318,0110101001011110,30,354,28,29
31319,1110101001011110,1,325,57,58
31320,0001101001011110,23,347,35,36
31321,1001101001011110,1,325,57,58
31322,0101101001011110,23,347,35,36
31323,1101101001011110,1,325,57,58
31324,0011101001011110,27,351,31,32
31325,1011101001011110,1,325,57,58
31326,0111101001011110,27,351,31,32
31327,1111101001011110,1,325,57,58
31328,0000011001011110,23,347,35,36
31329,1000011001011110,1,325,57,58
31330,0100011001011110,23,347,35,36
31331,1100011001011110,1,325,57,58
31332,0010011001011110,27,351,31,32
31333,1010011001011110,1,325,57,58
31334,0110011001011110,27,351,31,32
31335,1110011001011110,1,325,57,58
31336,0001011001011110,20,344,38,39
31337,1001011001011110,1,325,57,58
31338,0101011001011110,20,344,38,39
31339,1101011001011110,1,325,57,58
31340,0011011001011110,26,350,32,33
31341,1011011001011110,1,325,57,58
31342,0111011001011110,26,350,32,33
31343,1111011001011110,1,325,57,58
31344,0000111001011110,27,351,31,32
31345,1000111001011110,1,325,57,58
31346,0100111001011110,27,351,31,32
31347,1100111001011110,1,325,57,58
31348,0010111001011110,28,352,30,31
31349,1010111001011110,1,325,57,58
31350,0110111001011110,28,352,30,31
31351,1110111001011110,1,325,57,58
31352,0001111001011110,22,346,36,37
31353,1001111001011110,1,325,57,58
31354,0101111001011110,22,346,36,37
31355,1101111001011110,1,325,57,58
31356,0011111001011110,28,352,30,31
31357,1011111001011110,1,325,57,58
31358,0111111001011110,28,352,30,31
31359,1111111001011110,1,325,57,58
31360,0000000101011110,20,344,38,39
31361,1000000101011110,1,325,57,58
31362,0100000101011110,20,344,38,39
31363,1100000101011110,1,325,57,58
31364,0010000101011110,32,356,26,27
31365,1010000101011110,1,325,57,58
31366,0110000101011110,32,356,26,27
31367,1110000101011110,1,325,57,58
31368,0001000101011110,12,336,46,47
31369,1001000101011110,1,325,57,58
31370,0101000101011110,12,336,46,47
31371,1101000101011110,1,325,57,58
31372,0011000101011110,27,351,31,32
31373,1011000101011110,1,325,57,58
31374,0111000101011110,27,351,31,32
31375,1111000101011110,1,325,57,58
31376,0000100101011110,30,354,28,29
31377,1000100101011110,1,325,57,58
31378,0100100101011110,30,354,28,29
31379,1100100101011110,1,325,57,58
31380,0010100101011110,30,354,28,29
31381,1010100101011110,1,325,57,58
31382,0110100101011110,30,354,28,29
31383,1110100101011110,1,325,57,58
31384,0001100101011110,21,345,37,38
31385,1001100101011110,1,325,57,58
31386,0101100101011110,21,345,37,38
31387,1101100101011110,1,325,57,58
31388,0011100101011110,26,350,32,33
31389,1011100101011110,1,325,57,58
31390,0111100101011110,26,350,32,33
31391,1111100101011110,1,325,57,58
31392,0000010101011110,21,345,37,38
31393,1000010101011110,1,325,57,58
31394,0100010101011110,21,345,37,38
31395,1100010101011110,1,325,57,58
31396,0010010101011110,26,350,32,33
31397,1010010101011110,1,325,57,58
31398,0110010101011110,26,350,32,33
31399,1110010101011110,1,325,57,58
31400,0001010101011110,16,340,42,43
31401,1001010101011110,1,325,57,58
31402,0101010101011110,16,340,42,43
31403,1101010101011110,1,325,57,58
31404,0011010101011110,26,350,32,33
31405,1011010101011110,1,325,57,58
31406,0111010101011110,26,350,32,33
31407,1111010101011110,1,325,57,58
31408,0000110101011110,24,348,34,35
31409,1000110101011110,1,325,57,58
31410,0100110101011110,24,348,34,35
31411,1100110101011110,1,325,57,58
31412,0010110101011110,26,350,32,33
31413,1010110101011110,1,325,57,58
31414,0110110101011110,26,350,32,33
31415,1110110101011110,1,325,57,58
31416,0001110101011110,21,345,37,38
31417,1001110101011110,1,325,57,58
31418,0101110101011110,21,345,37,38
31419,1101110101011110,1,325,57,58
31420,0011110101011110,27,351,31,32
31421,1011110101011110,1,325,57,58
31422,0111110101011110,27,351,31,32
31423,1111110101011110,1,325,57,58
31424,0000001101011110,25,349,33,34
31425,1000001101011110,1,325,57,58
31426,0100001101011110,25,349,33,34
31427,1100001101011110,1,325,57,58
31428,0010001101011110,29,353,29,30
31429,1010001101011110,1,325,57,58
31430,0110001101011110,29,353,29,30
31431,1110001101011110,1,325,57,58
31432,0001001101011110,21,345,37,38
31433,1001001101011110,1,325,57,58
31434,0101001101011110,21,345,37,38
31435,1101001101011110,1,325,57,58
31436,0011001101011110,27,351,31,32
31437,1011001101011110,1,325,57,58
31438,0111001101011110,27,351,31,32
31439,1111001101011110,1,325,57,58
31440,0000101101011110,28,352,30,31
31441,1000101101011110,1,325,57,58
31442,0100101101011110,28,352,30,31
31443,1100101101011110,1,325,57,58
31444,0010101101011110,29,353,29,30
31445,1010101101011110,1,325,57,58
31446,0110101101011110,29,353,29,30
31447,1110101101011110,1,325,57,58
31448,0001101101011110,25,349,33,34
31449,1001101101011110,1,325,57,58
31450,0101101101011110,25,349,33,34
31451,1101101101011110,1,325,57,58
31452,0011101101011110,27,351,31,32
31453,1011101101011110,1,325,57,58
31454,0111101101011110,27,351,31,32
31455,1111101101011110,1,325,57,58
31456,0000011101011110,25,349,33,34
31457,1000011101011110,1,325,57,58
31458,0100011101011110,25,349,33,34
31459,1100011101011110,1,325,57,58
31460,0010011101011110,27,351,31,32
31461,1010011101011110,1,325,57,58
31462,0110011101011110,27,351,31,32
31463,1110011101011110,1,325,57,58
31464,0001011101011110,20,344,38,39
31465,1001011101011110,1,325,57,58
31466,0101011101011110,20,344,38,39
31467,1101011101011110,1,325,57,58
31468,0011011101011110,26,350,32,33
31469,1011011101011110,1,325,57,58
31470,0111011101011110,26,350,32,33
31471,1111011101011110,1,325,57,58
31472,0000111101011110,26,350,32,33
31473,1000111101011110,1,325,57,58
31474,0100111101011110,26,350,32,33
31475,1100111101011110,1,325,57,58
31476,0010111101011110,27,351,31,32
31477,1010111101011110,1,325,57,58
31478,0110111101011110,27,351,31,32
31479,1110111101011110,1,325,57,58
31480,0001111101011110,21,345,37,38
31481,1001111101011110,1,325,57,58
31482,0101111101011110,21,345,37,38
31483,1101111101011110,1,325,57,58
31484,0011111101011110,27,351,31,32
31485,1011111101011110,1,325,57,58
31486,0111111101011110,27,351,31,32
31487,1111111101011110,1,325,57,58
31488,0000000011011110,17,341,41,42
31489,1000000011011110,1,325,57,58
31490,0100000011011110,17,341,41,42
31491,1100000011011110,1,325,57,58
31492,0010000011011110,31,355,27,28
31493,1010000011011110,1,325,57,58
31494,0110000011011110,31,355,27,28
31495,1110000011011110,1,325,57,58
31496,0001000011011110,10,334,48,49
31497,1001000011011110,1,325,57,58
31498,0101000011011110,10,334,48,49
31499,1101000011011110,1,325,57,58
31500,0011000011011110,26,350,32,33
31501,1011000011011110,1,325,57,58
31502,0111000011011110,26,350,32,33
31503,1111000011011110,1,325,57,58
31504,0000100011011110,31,355,27,28
31505,1000100011011110,1,325,57,58
31506,0100100011011110,31,355,27,28
31507,1100100011011110,1,325,57,58
31508,0010100011011110,30,354,28,29
31509,1010100011011110,1,325,57,58
31510,0110100011011110,30,354,28,29
31511,1110100011011110,1,325,57,58
31512,0001100011011110,20,344,38,39
31513,1001100011011110,1,325,57,58
31514,0101100011011110,20,344,38,39
31515,1101100011011110,1,325,57,58
31516,0011100011011110,26,350,32,33
31517,1011100011011110,1,325,57,58
31518,0111100011011110,26,350,32,33
31519,1111100011011110,1,325,57,58
31520,0000010011011110,20,344,38,39
31521,1000010011011110,1,325,57,58
31522,0100010011011110,20,344,38,39
31523,1100010011011110,1,325,57,58
31524,0010010011011110,26,350,32,33
31525,1010010011011110,1,325,57,58
31526,0110010011011110,26,350,32,33
31527,1110010011011110,1,325,57,58
31528,0001010011011110,14,338,44,45
31529,1001010011011110,1,325,57,58
31530,0101010011011110,14,338,44,45
31531,1101010011011110,1,325,57,58
31532,0011010011011110,26,350,32,33
31533,1011010011011110,1,325,57,58
31534,0111010011011110,26,350,32,33
31535,1111010011011110,1,325,57,58
31536,0000110011011110,24,348,34,35
31537,1000110011011110,1,325,57,58
31538,0100110011011110,24,348,34,35
31539,1100110011011110,1,325,57,58
31540,0010110011011110,26,350,32,33
31541,1010110011011110,1,325,57,58
31542,0110110011011110,26,350,32,33
31543,1110110011011110,1,325,57,58
31544,0001110011011110,19,343,39,40
31545,1001110011011110,1,325,57,58
31546,0101110011011110,19,343,39,40
31547,1101110011011110,1,325,57,58
31548,0011110011011110,27,351,31,32
31549,1011110011011110,1,325,57,58
31550,0111110011011110,27,351,31,32
31551,1111110011011110,1,325,57,58
31552,0000001011011110,24,348,34,35
31553,1000001011011110,1,325,57,58
31554,0100001011011110,24,348,34,35
31555,1100001011011110,1,325,57,58
31556,0010001011011110,30,354,28,29
31557,1010001011011110,1,325,57,58
31558,0110001011011110,30,354,28,29
31559,1110001011011110,1,325,57,58
31560,0001001011011110,21,345,37,38
31561,1001001011011110,1,325,57,58
31562,0101001011011110,21,345,37,38
31563,1101001011011110,1,325,57,58
31564,0011001011011110,27,351,31,32
31565,1011001011011110,1,325,57,58
31566,0111001011011110,27,351,31,32
31567,1111001011011110,1,325,57,58
31568,0000101011011110,28,352,30,31
31569,1000101011011110,1,325,57,58
31570,0100101011011110,28,352,30,31
31571,1100101011011110,1,325,57,58
31572,0010101011011110,30,354,28,29
31573,1010101011011110,1,325,57,58
31574,0110101011011110,30,354,28,29
31575,1110101011011110,1,325,57,58
31576,0001101011011110,24,348,34,35
31577,1001101011011110,1,325,57,58
31578,0101101011011110,24,348,34,35
31579,1101101011011110,1,325,57,58
31580,0011101011011110,27,351,31,32
31581,1011101011011110,1,325,57,58
31582,0111101011011110,27,351,31,32
31583,1111101011011110,1,325,57,58
31584,0000011011011110,24,348,34,35
31585,1000011011011110,1,325,57,58
31586,0100011011011110,24,348,34,35
31587,1100011011011110,1,325,57,58
31588,0010011011011110,27,351,31,32
31589,1010011011011110,1,325,57,58
31590,0110011011011110,27,351,31,32
31591,1110011011011110,1,325,57,58
31592,0001011011011110,19,343,39,40
31593,1001011011011110,1,325,57,58
31594,0101011011011110,19,343,39,40
31595,1101011011011110,1,325,57,58
31596,0011011011011110,26,350,32,33
31597,1011011011011110,1,325,57,58
31598,0111011011011110,26,350,32,33
31599,1111011011011110,1,325,57,58
31600,0000111011011110,27,351,31,32
31601,1000111011011110,1,325,57,58
31602,0100111011011110,27,351,31,32
31603,1100111011011110,1,325,57,58
31604,0010111011011110,28,352,30,31
31605,1010111011011110,1,325,57,58
31606,0110111011011110,28,352,30,31
31607,1110111011011110,1,325,57,58
31608,0001111011011110,22,346,36,37
31609,1001111011011110,1,325,57,58
31610,0101111011011110,22,346,36,37
31611,1101111011011110,1,325,57,58
31612,0011111011011110,28,352,30,31
31613,1011111011011110,1,325,57,58
31614,0111111011011110,28,352,30,31
31615,1111111011011110,1,325,57,58
31616,0000000111011110,22,346,36,37
31617,1000000111011110,1,325,57,58
31618,0100000111011110,22,346,36,37
31619,1100000111011110,1,325,57,58
31620,0010000111011110,32,356,26,27
31621,1010000111011110,1,325,57,58
31622,0110000111011110,32,356,26,27
31623,1110000111011110,1,325,57,58
31624,0001000111011110,12,336,46,47
31625,1001000111011110,1,325,57,58
31626,0101000111011110,12,336,46,47
31627,1101000111011110,1,325,57,58
31628,0011000111011110,27,351,31,32
31629,1011000111011110,1,325,57,58
31630,0111000111011110,27,351,31,32
31631,1111000111011110,1,325,57,58
31632,0000100111011110,29,353,29,30
31633,1000100111011110,1,325,57,58
31634,0100100111011110,29,353,29,30
31635,1100100111011110,1,325,57,58
31636,0010100111011110,30,354,28,29
31637,1010100111011110,1,325,57,58
31638,0110100111011110,30,354,28,29
31639,1110100111011110,1,325,57,58
31640,0001100111011110,21,345,37,38
31641,1001100111011110,1,325,57,58
31642,0101100111011110,21,345,37,38
31643,1101100111011110,1,325,57,58
31644,0011100111011110,26,350,32,33
31645,1011100111011110,1,325,57,58
31646,0111100111011110,26,350,32,33
31647,1111100111011110,1,325,57,58
31648,0000010111011110,21,345,37,38
31649,1000010111011110,1,325,57,58
31650,0100010111011110,21,345,37,38
31651,1100010111011110,1,325,57,58
31652,0010010111011110,26,350,32,33
31653,1010010111011110,1,325,57,58
31654,0110010111011110,26,350,32,33
31655,1110010111011110,1,325,57,58
31656,0001010111011110,15,339,43,44
31657,1001010111011110,1,325,57,58
31658,0101010111011110,15,339,43,44
31659,1101010111011110,1,325,57,58
31660,0011010111011110,26,350,32,33
31661,1011010111011110,1,325,57,58
31662,0111010111011110,26,350,32,33
31663,1111010111011110,1,325,57,58
31664,0000110111011110,25,349,33,34
31665,1000110111011110,1,325,57,58
31666,0100110111011110,25,349,33,34
31667,1100110111011110,1,325,57,58
31668,0010110111011110,26,350,32,33
31669,1010110111011110,1,325,57,58
31670,0110110111011110,26,350,32,33
31671,1110110111011110,1,325,57,58
31672,0001110111011110,21,345,37,38
31673,1001110111011110,1,325,57,58
31674,0101110111011110,21,345,37,38
31675,1101110111011110,1,325,57,58
31676,0011110111011110,27,351,31,32
31677,1011110111011110,1,325,57,58
31678,0111110111011110,27,351,31,32
31679,1111110111011110,1,325,57,58
31680,0000001111011110,27,351,31,32
31681,1000001111011110,1,325,57,58
31682,0100001111011110,27,351,31,32
31683,1100001111011110,1,325,57,58
31684,0010001111011110,29,353,29,30
31685,1010001111011110,1,325,57,58
31686,0110001111011110,29,353,29,30
31687,1110001111011110,1,325,57,58
31688,0001001111011110,21,345,37,38
31689,1001001111011110,1,325,57,58
31690,0101001111011110,21,345,37,38
31691,1101001111011110,1,325,57,58
31692,0011001111011110,27,351,31,32
31693,1011001111011110,1,325,57,58
31694,0111001111011110,27,351,31,32
31695,1111001111011110,1,325,57,58
31696,0000101111011110,28,352,30,31
31697,1000101111011110,1,325,57,58
31698,0100101111011110,28,352,30,31
31699,1100101111011110,1,325,57,58
31700,0010101111011110,29,353,29,30
31701,1010101111011110,1,325,57,58
31702,0110101111011110,29,353,29,30
31703,1110101111011110,1,325,57,58
31704,0001101111011110,24,348,34,35
31705,1001101111011110,1,325,57,58
31706,0101101111011110,24,348,34,35
31707,1101101111011110,1,325,57,58
31708,0011101111011110,27,351,31,32
31709,1011101111011110,1,325,57,58
31710,0111101111011110,27,351,31,32
31711,1111101111011110,1,325,57,58
31712,0000011111011110,24,348,34,35
31713,1000011111011110,1,325,57,58
31714,0100011111011110,24,348,34,35
31715,1100011111011110,1,325,57,58
31716,0010011111011110,27,351,31,32
31717,1010011111011110,1,325,57,58
31718,0110011111011110,27,351,31,32
31719,1110011111011110,1,325,57,58
31720,0001011111011110,20,344,38,39
31721,1001011111011110,1,325,57,58
31722,0101011111011110,20,344,38,39
31723,1101011111011110,1,325,57,58
31724,0011011111011110,26,350,32,33
31725,1011011111011110,1,325,57,58
31726,0111011111011110,26,350,32,33
31727,1111011111011110,1,325,57,58
31728,0000111111011110,27,351,31,32
31729,1000111111011110,1,325,57,58
31730,0100111111011110,27,351,31,32
31731,1100111111011110,1,325,57,58
31732,0010111111011110,27,351,31,32
31733,1010111111011110,1,325,57,58
31734,0110111111011110,27,351,31,32
31735,1110111111011110,1,325,57,58
31736,0001111111011110,21,345,37,38
31737,1001111111011110,1,325,57,58
31738,0101111111011110,21,345,37,38
31739,1101111111011110,1,325,57,58
31740,0011111111011110,27,351,31,32
31741,1011111111011110,1,325,57,58
31742,0111111111011110,27,351,31,32
31743,1111111111011110,1,325,57,58
31744,0000000000111110,18,342,40,41
31745,1000000000111110,1,325,57,58
31746,0100000000111110,18,342,40,41
31747,1100000000111110,1,325,57,58
31748,0010000000111110,32,356,26,27
31749,1010000000111110,1,325,57,58
31750,0110000000111110,32,356,26,27
31751,1110000000111110,1,325,57,58
31752,0001000000111110,9,333,49,50
31753,1001000000111110,1,325,57,58
31754,0101000000111110,9,333,49,50
31755,1101000000111110,1,325,57,58
31756,0011000000111110,27,351,31,32
31757,1011000000111110,1,325,57,58
31758,0111000000111110,27,351,31,32
31759,1111000000111110,1,325,57,58
31760,0000100000111110,29,353,29,30
31761,1000100000111110,1,325,57,58
31762,0100100000111110,29,353,29,30
31763,1100100000111110,1,325,57,58
31764,0010100000111110,30,354,28,29
31765,1010100000111110,1,325,57,58
31766,0110100000111110,30,354,28,29
31767,1110100000111110,1,325,57,58
31768,0001100000111110,21,345,37,38
31769,1001100000111110,1,325,57,58
31770,0101100000111110,21,345,37,38
31771,1101100000111110,1,325,57,58
31772,0011100000111110,27,351,31,32
31773,1011100000111110,1,325,57,58
31774,0111100000111110,27,351,31,32
31775,1111100000111110,1,325,57,58
31776,0000010000111110,21,345,37,38
31777,1000010000111110,1,325,57,58
31778,0100010000111110,21,345,37,38
31779,1100010000111110,1,325,57,58
31780,0010010000111110,27,351,31,32
31781,1010010000111110,1,325,57,58
31782,0110010000111110,27,351,31,32
31783,1110010000111110,1,325,57,58
31784,0001010000111110,16,340,42,43
31785,1001010000111110,1,325,57,58
31786,0101010000111110,16,340,42,43
31787,1101010000111110,1,325,57,58
31788,0011010000111110,27,351,31,32
31789,1011010000111110,1,325,57,58
31790,0111010000111110,27,351,31,32
31791,1111010000111110,1,325,57,58
31792,0000110000111110,24,348,34,35
31793,1000110000111110,1,325,57,58
31794,0100110000111110,24,348,34,35
31795,1100110000111110,1,325,57,58
31796,0010110000111110,27,351,31,32
31797,1010110000111110,1,325,57,58
31798,0110110000111110,27,351,31,32
31799,1110110000111110,1,325,57,58
31800,0001110000111110,20,344,38,39
31801,1001110000111110,1,325,57,58
31802,0101110000111110,20,344,38,39
31803,1101110000111110,1,325,57,58
31804,0011110000111110,27,351,31,32
31805,1011110000111110,1,325,57,58
31806,0111110000111110,27,351,31,32
31807,1111110000111110,1,325,57,58
31808,0000001000111110,26,350,32,33
31809,1000001000111110,1,325,57,58
31810,0100001000111110,26,350,32,33
31811,1100001000111110,1,325,57,58
31812,0010001000111110,31,355,27,28
31813,1010001000111110,1,325,57,58
31814,0110001000111110,31,355,27,28
31815,1110001000111110,1,325,57,58
31816,0001001000111110,21,345,37,38
31817,1001001000111110,1,325,57,58
31818,0101001000111110,21,345,37,38
31819,1101001000111110,1,325,57,58
31820,0011001000111110,28,352,30,31
31821,1011001000111110,1,325,57,58
31822,0111001000111110,28,352,30,31
31823,1111001000111110,1,325,57,58
31824,0000101000111110,28,352,30,31
31825,1000101000111110,1,325,57,58
31826,0100101000111110,28,352,30,31
31827,1100101000111110,1,325,57,58
31828,0010101000111110,29,353,29,30
31829,1010101000111110,1,325,57,58
31830,0110101000111110,29,353,29,30
31831,1110101000111110,1,325,57,58
31832,0001101000111110,26,350,32,33
31833,1001101000111110,1,325,57,58
31834,0101101000111110,26,350,32,33
31835,1101101000111110,1,325,57,58
31836,0011101000111110,28,352,30,31
31837,1011101000111110,1,325,57,58
31838,0111101000111110,28,352,30,31
31839,1111101000111110,1,325,57,58
31840,0000011000111110,26,350,32,33
31841,1000011000111110,1,325,57,58
31842,0100011000111110,26,350,32,33
31843,1100011000111110,1,325,57,58
31844,0010011000111110,28,352,30,31
31845,1010011000111110,1,325,57,58
31846,0110011000111110,28,352,30,31
31847,1110011000111110,1,325,57,58
31848,0001011000111110,20,344,38,39
31849,1001011000111110,1,325,57,58
31850,0101011000111110,20,344,38,39
31851,1101011000111110,1,325,57,58
31852,0011011000111110,27,351,31,32
31853,1011011000111110,1,325,57,58
31854,0111011000111110,27,351,31,32
31855,1111011000111110,1,325,57,58
31856,0000111000111110,27,351,31,32
31857,1000111000111110,1,325,57,58
31858,0100111000111110,27,351,31,32
31859,1100111000111110,1,325,57,58
31860,0010111000111110,29,353,29,30
31861,1010111000111110,1,325,57,58
31862,0110111000111110,29,353,29,30
31863,1110111000111110,1,325,57,58
31864,0001111000111110,22,346,36,37
31865,1001111000111110,1,325,57,58
31866,0101111000111110,22,346,36,37
31867,1101111000111110,1,325,57,58
31868,0011111000111110,28,352,30,31
31869,1011111000111110,1,325,57,58
31870,0111111000111110,28,352,30,31
31871,1111111000111110,1,325,57,58
31872,0000000100111110,22,346,36,37
31873,1000000100111110,1,325,57,58
31874,0100000100111110,22,346,36,37
31875,1100000100111110,1,325,57,58
31876,0010000100111110,32,356,26,27
31877,1010000100111110,1,325,57,58
31878,0110000100111110,32,356,26,27
31879,1110000100111110,1,325,57,58
31880,0001000100111110,15,339,43,44
31881,1001000100111110,1,325,57,58
31882,0101000100111110,15,339,43,44
31883,1101000100111110,1,325,57,58
31884,0011000100111110,27,351,31,32
31885,1011000100111110,1,325,57,58
31886,0111000100111110,27,351,31,32
31887,1111000100111110,1,325,57,58
31888,0000100100111110,28,352,30,31
31889,1000100100111110,1,325,57,58
31890,0100100100111110,28,352,30,31
31891,1100100100111110,1,325,57,58
31892,0010100100111110,31,355,27,28
31893,1010100100111110,1,325,57,58
31894,0110100100111110,31,355,27,28
31895,1110100100111110,1,325,57,58
31896,0001100100111110,23,347,35,36
31897,1001100100111110,1,325,57,58
31898,0101100100111110,23,347,35,36
31899,1101100100111110,1,325,57,58
31900,0011100100111110,26,350,32,33
31901,1011100100111110,1,325,57,58
31902,0111100100111110,26,350,32,33
31903,1111100100111110,1,325,57,58
31904,0000010100111110,23,347,35,36
31905,1000010100111110,1,325,57,58
31906,0100010100111110,23,347,35,36
31907,1100010100111110,1,325,57,58
31908,0010010100111110,26,350,32,33
31909,1010010100111110,1,325,57,58
31910,0110010100111110,26,350,32,33
31911,1110010100111110,1,325,57,58
31912,0001010100111110,18,342,40,41
31913,1001010100111110,1,325,57,58
31914,0101010100111110,18,342,40,41
31915,1101010100111110,1,325,57,58
31916,0011010100111110,27,351,31,32
31917,1011010100111110,1,325,57,58
31918,0111010100111110,27,351,31,32
31919,1111010100111110,1,325,57,58
31920,0000110100111110,24,348,34,35
31921,1000110100111110,1,325,57,58
31922,0100110100111110,24,348,34,35
31923,1100110100111110,1,325,57,58
31924,0010110100111110,26,350,32,33
31925,1010110100111110,1,325,57,58
31926,0110110100111110,26,350,32,33
31927,1110110100111110,1,325,57,58
31928,0001110100111110,22,346,36,37
31929,1001110100111110,1,325,57,58
31930,0101110100111110,22,346,36,37
31931,1101110100111110,1,325,57,58
31932,0011110100111110,27,351,31,32
31933,1011110100111110,1,325,57,58
31934,0111110100111110,27,351,31,32
31935,1111110100111110,1,325,57,58
31936,0000001100111110,27,351,31,32
31937,1000001100111110,1,325,57,58
31938,0100001100111110,27,351,31,32
31939,1100001100111110,1,325,57,58
31940,0010001100111110,29,353,29,30
31941,1010001100111110,1,325,57,58
31942,0110001100111110,29,353,29,30
31943,1110001100111110,1,325,57,58
31944,0001001100111110,22,346,36,37
31945,1001001100111110,1,325,57,58
31946,0101001100111110,22,346,36,37
31947,1101001100111110,1,325,57,58
31948,0011001100111110,27,351,31,32
31949,1011001100111110,1,325,57,58
31950,0111001100111110,27,351,31,32
31951,1111001100111110,1,325,57,58
31952,0000101100111110,29,353,29,30
31953,1000101100111110,1,325,57,58
31954,0100101100111110,29,353,29,30
