NumCom,Combinacion,TP,TN,FP,FN
5310,0111110100101000,26,351,32,32
5311,1111110100101000,25,350,33,33
5312,0000001100101000,28,353,30,30
5313,1000001100101000,29,354,29,29
5314,0100001100101000,30,355,28,28
5315,1100001100101000,30,355,28,28
5316,0010001100101000,30,355,28,28
5317,1010001100101000,29,354,29,29
5318,0110001100101000,31,356,27,27
5319,1110001100101000,29,354,29,29
5320,0001001100101000,27,352,31,31
5321,1001001100101000,26,351,32,32
5322,0101001100101000,27,352,31,31
5323,1101001100101000,27,352,31,31
5324,0011001100101000,27,352,31,31
5325,1011001100101000,28,353,30,30
5326,0111001100101000,29,354,29,29
5327,1111001100101000,29,354,29,29
5328,0000101100101000,29,354,29,29
5329,1000101100101000,30,355,28,28
5330,0100101100101000,30,355,28,28
5331,1100101100101000,30,355,28,28
5332,0010101100101000,30,355,28,28
5333,1010101100101000,30,355,28,28
5334,0110101100101000,29,354,29,29
5335,1110101100101000,30,355,28,28
5336,0001101100101000,27,352,31,31
5337,1001101100101000,29,354,29,29
5338,0101101100101000,27,352,31,31
5339,1101101100101000,30,355,28,28
5340,0011101100101000,27,352,31,31
5341,1011101100101000,30,355,28,28
5342,0111101100101000,27,352,31,31
5343,1111101100101000,30,355,28,28
5344,0000011100101000,28,353,30,30
5345,1000011100101000,28,353,30,30
5346,0100011100101000,30,355,28,28
5347,1100011100101000,29,354,29,29
5348,0010011100101000,30,355,28,28
5349,1010011100101000,29,354,29,29
5350,0110011100101000,30,355,28,28
5351,1110011100101000,28,353,30,30
5352,0001011100101000,26,351,32,32
5353,1001011100101000,26,351,32,32
5354,0101011100101000,25,350,33,33
5355,1101011100101000,25,350,33,33
5356,0011011100101000,25,350,33,33
5357,1011011100101000,25,350,33,33
5358,0111011100101000,25,350,33,33
5359,1111011100101000,26,351,32,32
5360,0000111100101000,27,352,31,31
5361,1000111100101000,30,355,28,28
5362,0100111100101000,27,352,31,31
5363,1100111100101000,30,355,28,28
5364,0010111100101000,27,352,31,31
5365,1010111100101000,30,355,28,28
5366,0110111100101000,27,352,31,31
5367,1110111100101000,29,354,29,29
5368,0001111100101000,25,350,33,33
5369,1001111100101000,28,353,30,30
5370,0101111100101000,25,350,33,33
5371,1101111100101000,28,353,30,30
5372,0011111100101000,25,350,33,33
5373,1011111100101000,29,354,29,29
5374,0111111100101000,26,351,32,32
5375,1111111100101000,29,354,29,29
5376,0000000010101000,21,346,37,37
5377,1000000010101000,22,347,36,36
5378,0100000010101000,22,347,36,36
5379,1100000010101000,22,347,36,36
5380,0010000010101000,22,347,36,36
5381,1010000010101000,21,346,37,37
5382,0110000010101000,22,347,36,36
5383,1110000010101000,21,346,37,37
5384,0001000010101000,20,345,38,38
5385,1001000010101000,19,344,39,39
5386,0101000010101000,20,345,38,38
5387,1101000010101000,20,345,38,38
5388,0011000010101000,20,345,38,38
5389,1011000010101000,20,345,38,38
5390,0111000010101000,20,345,38,38
5391,1111000010101000,21,346,37,37
5392,0000100010101000,23,348,35,35
5393,1000100010101000,23,348,35,35
5394,0100100010101000,24,349,34,34
5395,1100100010101000,23,348,35,35
5396,0010100010101000,24,349,34,34
5397,1010100010101000,23,348,35,35
5398,0110100010101000,24,349,34,34
5399,1110100010101000,25,350,33,33
5400,0001100010101000,23,348,35,35
5401,1001100010101000,23,348,35,35
5402,0101100010101000,23,348,35,35
5403,1101100010101000,23,348,35,35
5404,0011100010101000,24,349,34,34
5405,1011100010101000,23,348,35,35
5406,0111100010101000,24,349,34,34
5407,1111100010101000,25,350,33,33
5408,0000010010101000,21,346,37,37
5409,1000010010101000,20,345,38,38
5410,0100010010101000,20,345,38,38
5411,1100010010101000,21,346,37,37
5412,0010010010101000,20,345,38,38
5413,1010010010101000,21,346,37,37
5414,0110010010101000,20,345,38,38
5415,1110010010101000,21,346,37,37
5416,0001010010101000,20,345,38,38
5417,1001010010101000,20,345,38,38
5418,0101010010101000,20,345,38,38
5419,1101010010101000,20,345,38,38
5420,0011010010101000,20,345,38,38
5421,1011010010101000,20,345,38,38
5422,0111010010101000,20,345,38,38
5423,1111010010101000,21,346,37,37
5424,0000110010101000,23,348,35,35
5425,1000110010101000,24,349,34,34
5426,0100110010101000,24,349,34,34
5427,1100110010101000,24,349,34,34
5428,0010110010101000,24,349,34,34
5429,1010110010101000,24,349,34,34
5430,0110110010101000,25,350,33,33
5431,1110110010101000,25,350,33,33
5432,0001110010101000,23,348,35,35
5433,1001110010101000,23,348,35,35
5434,0101110010101000,23,348,35,35
5435,1101110010101000,23,348,35,35
5436,0011110010101000,24,349,34,34
5437,1011110010101000,23,348,35,35
5438,0111110010101000,24,349,34,34
5439,1111110010101000,25,350,33,33
5440,0000001010101000,21,346,37,37
5441,1000001010101000,23,348,35,35
5442,0100001010101000,21,346,37,37
5443,1100001010101000,23,348,35,35
5444,0010001010101000,21,346,37,37
5445,1010001010101000,24,349,34,34
5446,0110001010101000,21,346,37,37
5447,1110001010101000,24,349,34,34
5448,0001001010101000,21,346,37,37
5449,1001001010101000,22,347,36,36
5450,0101001010101000,21,346,37,37
5451,1101001010101000,23,348,35,35
5452,0011001010101000,21,346,37,37
5453,1011001010101000,23,348,35,35
5454,0111001010101000,21,346,37,37
5455,1111001010101000,23,348,35,35
5456,0000101010101000,24,349,34,34
5457,1000101010101000,26,351,32,32
5458,0100101010101000,25,350,33,33
5459,1100101010101000,27,352,31,31
5460,0010101010101000,25,350,33,33
5461,1010101010101000,26,351,32,32
5462,0110101010101000,26,351,32,32
5463,1110101010101000,26,351,32,32
5464,0001101010101000,24,349,34,34
5465,1001101010101000,25,350,33,33
5466,0101101010101000,24,349,34,34
5467,1101101010101000,26,351,32,32
5468,0011101010101000,24,349,34,34
5469,1011101010101000,26,351,32,32
5470,0111101010101000,26,351,32,32
5471,1111101010101000,26,351,32,32
5472,0000011010101000,21,346,37,37
5473,1000011010101000,21,346,37,37
5474,0100011010101000,21,346,37,37
5475,1100011010101000,23,348,35,35
5476,0010011010101000,21,346,37,37
5477,1010011010101000,24,349,34,34
5478,0110011010101000,21,346,37,37
5479,1110011010101000,24,349,34,34
5480,0001011010101000,21,346,37,37
5481,1001011010101000,21,346,37,37
5482,0101011010101000,21,346,37,37
5483,1101011010101000,21,346,37,37
5484,0011011010101000,20,345,38,38
5485,1011011010101000,21,346,37,37
5486,0111011010101000,21,346,37,37
5487,1111011010101000,23,348,35,35
5488,0000111010101000,25,350,33,33
5489,1000111010101000,26,351,32,32
5490,0100111010101000,25,350,33,33
5491,1100111010101000,26,351,32,32
5492,0010111010101000,25,350,33,33
5493,1010111010101000,26,351,32,32
5494,0110111010101000,26,351,32,32
5495,1110111010101000,26,351,32,32
5496,0001111010101000,24,349,34,34
5497,1001111010101000,24,349,34,34
5498,0101111010101000,24,349,34,34
5499,1101111010101000,25,350,33,33
5500,0011111010101000,24,349,34,34
5501,1011111010101000,25,350,33,33
5502,0111111010101000,25,350,33,33
5503,1111111010101000,26,351,32,32
5504,0000000110101000,21,346,37,37
5505,1000000110101000,22,347,36,36
5506,0100000110101000,21,346,37,37
5507,1100000110101000,22,347,36,36
5508,0010000110101000,21,346,37,37
5509,1010000110101000,22,347,36,36
5510,0110000110101000,23,348,35,35
5511,1110000110101000,22,347,36,36
5512,0001000110101000,21,346,37,37
5513,1001000110101000,21,346,37,37
5514,0101000110101000,21,346,37,37
5515,1101000110101000,22,347,36,36
5516,0011000110101000,21,346,37,37
5517,1011000110101000,22,347,36,36
5518,0111000110101000,22,347,36,36
5519,1111000110101000,22,347,36,36
5520,0000100110101000,24,349,34,34
5521,1000100110101000,25,350,33,33
5522,0100100110101000,24,349,34,34
5523,1100100110101000,25,350,33,33
5524,0010100110101000,24,349,34,34
5525,1010100110101000,24,349,34,34
5526,0110100110101000,24,349,34,34
5527,1110100110101000,25,350,33,33
5528,0001100110101000,24,349,34,34
5529,1001100110101000,25,350,33,33
5530,0101100110101000,24,349,34,34
5531,1101100110101000,24,349,34,34
5532,0011100110101000,24,349,34,34
5533,1011100110101000,24,349,34,34
5534,0111100110101000,24,349,34,34
5535,1111100110101000,25,350,33,33
5536,0000010110101000,21,346,37,37
5537,1000010110101000,22,347,36,36
5538,0100010110101000,21,346,37,37
5539,1100010110101000,22,347,36,36
5540,0010010110101000,22,347,36,36
5541,1010010110101000,22,347,36,36
5542,0110010110101000,23,348,35,35
5543,1110010110101000,22,347,36,36
5544,0001010110101000,21,346,37,37
5545,1001010110101000,21,346,37,37
5546,0101010110101000,21,346,37,37
5547,1101010110101000,22,347,36,36
5548,0011010110101000,21,346,37,37
5549,1011010110101000,22,347,36,36
5550,0111010110101000,22,347,36,36
5551,1111010110101000,22,347,36,36
5552,0000110110101000,24,349,34,34
5553,1000110110101000,24,349,34,34
5554,0100110110101000,24,349,34,34
5555,1100110110101000,24,349,34,34
5556,0010110110101000,24,349,34,34
5557,1010110110101000,24,349,34,34
5558,0110110110101000,24,349,34,34
5559,1110110110101000,25,350,33,33
5560,0001110110101000,23,348,35,35
5561,1001110110101000,24,349,34,34
5562,0101110110101000,24,349,34,34
5563,1101110110101000,24,349,34,34
5564,0011110110101000,24,349,34,34
5565,1011110110101000,24,349,34,34
5566,0111110110101000,24,349,34,34
5567,1111110110101000,25,350,33,33
5568,0000001110101000,22,347,36,36
5569,1000001110101000,23,348,35,35
5570,0100001110101000,21,346,37,37
5571,1100001110101000,25,350,33,33
5572,0010001110101000,21,346,37,37
5573,1010001110101000,25,350,33,33
5574,0110001110101000,23,348,35,35
5575,1110001110101000,25,350,33,33
5576,0001001110101000,21,346,37,37
5577,1001001110101000,23,348,35,35
5578,0101001110101000,21,346,37,37
5579,1101001110101000,23,348,35,35
5580,0011001110101000,21,346,37,37
5581,1011001110101000,23,348,35,35
5582,0111001110101000,22,347,36,36
5583,1111001110101000,23,348,35,35
5584,0000101110101000,25,350,33,33
5585,1000101110101000,26,351,32,32
5586,0100101110101000,25,350,33,33
5587,1100101110101000,26,351,32,32
5588,0010101110101000,25,350,33,33
5589,1010101110101000,26,351,32,32
5590,0110101110101000,25,350,33,33
5591,1110101110101000,26,351,32,32
5592,0001101110101000,25,350,33,33
5593,1001101110101000,25,350,33,33
5594,0101101110101000,24,349,34,34
5595,1101101110101000,25,350,33,33
5596,0011101110101000,24,349,34,34
5597,1011101110101000,25,350,33,33
5598,0111101110101000,24,349,34,34
5599,1111101110101000,25,350,33,33
5600,0000011110101000,21,346,37,37
5601,1000011110101000,23,348,35,35
5602,0100011110101000,22,347,36,36
5603,1100011110101000,23,348,35,35
5604,0010011110101000,22,347,36,36
5605,1010011110101000,23,348,35,35
5606,0110011110101000,23,348,35,35
5607,1110011110101000,24,349,34,34
5608,0001011110101000,21,346,37,37
5609,1001011110101000,21,346,37,37
5610,0101011110101000,21,346,37,37
5611,1101011110101000,22,347,36,36
5612,0011011110101000,21,346,37,37
5613,1011011110101000,23,348,35,35
5614,0111011110101000,22,347,36,36
5615,1111011110101000,24,349,34,34
5616,0000111110101000,25,350,33,33
5617,1000111110101000,26,351,32,32
5618,0100111110101000,24,349,34,34
5619,1100111110101000,27,352,31,31
5620,0010111110101000,25,350,33,33
5621,1010111110101000,27,352,31,31
5622,0110111110101000,25,350,33,33
5623,1110111110101000,27,352,31,31
5624,0001111110101000,23,348,35,35
5625,1001111110101000,25,350,33,33
5626,0101111110101000,23,348,35,35
5627,1101111110101000,25,350,33,33
5628,0011111110101000,23,348,35,35
5629,1011111110101000,25,350,33,33
5630,0111111110101000,24,349,34,34
5631,1111111110101000,25,350,33,33
5632,0000000001101000,24,349,34,34
5633,1000000001101000,26,351,32,32
5634,0100000001101000,26,351,32,32
5635,1100000001101000,28,353,30,30
5636,0010000001101000,26,351,32,32
5637,1010000001101000,27,352,31,31
5638,0110000001101000,28,353,30,30
5639,1110000001101000,27,352,31,31
5640,0001000001101000,22,347,36,36
5641,1001000001101000,24,349,34,34
5642,0101000001101000,23,348,35,35
5643,1101000001101000,25,350,33,33
5644,0011000001101000,24,349,34,34
5645,1011000001101000,26,351,32,32
5646,0111000001101000,24,349,34,34
5647,1111000001101000,26,351,32,32
5648,0000100001101000,26,351,32,32
5649,1000100001101000,28,353,30,30
5650,0100100001101000,27,352,31,31
5651,1100100001101000,29,354,29,29
5652,0010100001101000,27,352,31,31
5653,1010100001101000,29,354,29,29
5654,0110100001101000,28,353,30,30
5655,1110100001101000,29,354,29,29
5656,0001100001101000,25,350,33,33
5657,1001100001101000,27,352,31,31
5658,0101100001101000,25,350,33,33
5659,1101100001101000,27,352,31,31
5660,0011100001101000,26,351,32,32
5661,1011100001101000,27,352,31,31
5662,0111100001101000,27,352,31,31
5663,1111100001101000,26,351,32,32
5664,0000010001101000,24,349,34,34
5665,1000010001101000,24,349,34,34
5666,0100010001101000,24,349,34,34
5667,1100010001101000,25,350,33,33
5668,0010010001101000,23,348,35,35
5669,1010010001101000,26,351,32,32
5670,0110010001101000,25,350,33,33
5671,1110010001101000,26,351,32,32
5672,0001010001101000,24,349,34,34
5673,1001010001101000,23,348,35,35
5674,0101010001101000,23,348,35,35
5675,1101010001101000,23,348,35,35
5676,0011010001101000,23,348,35,35
5677,1011010001101000,23,348,35,35
5678,0111010001101000,23,348,35,35
5679,1111010001101000,26,351,32,32
5680,0000110001101000,27,352,31,31
5681,1000110001101000,26,351,32,32
5682,0100110001101000,27,352,31,31
5683,1100110001101000,26,351,32,32
5684,0010110001101000,27,352,31,31
5685,1010110001101000,27,352,31,31
5686,0110110001101000,27,352,31,31
5687,1110110001101000,27,352,31,31
5688,0001110001101000,26,351,32,32
5689,1001110001101000,24,349,34,34
5690,0101110001101000,25,350,33,33
5691,1101110001101000,24,349,34,34
5692,0011110001101000,25,350,33,33
5693,1011110001101000,24,349,34,34
5694,0111110001101000,26,351,32,32
5695,1111110001101000,24,349,34,34
5696,0000001001101000,29,354,29,29
5697,1000001001101000,28,353,30,30
5698,0100001001101000,31,356,27,27
5699,1100001001101000,30,355,28,28
5700,0010001001101000,30,355,28,28
5701,1010001001101000,29,354,29,29
5702,0110001001101000,30,355,28,28
5703,1110001001101000,29,354,29,29
5704,0001001001101000,27,352,31,31
5705,1001001001101000,26,351,32,32
5706,0101001001101000,28,353,30,30
5707,1101001001101000,27,352,31,31
5708,0011001001101000,28,353,30,30
5709,1011001001101000,26,351,32,32
5710,0111001001101000,27,352,31,31
5711,1111001001101000,27,352,31,31
5712,0000101001101000,31,356,27,27
5713,1000101001101000,30,355,28,28
5714,0100101001101000,31,356,27,27
5715,1100101001101000,31,356,27,27
5716,0010101001101000,31,356,27,27
5717,1010101001101000,30,355,28,28
5718,0110101001101000,30,355,28,28
5719,1110101001101000,31,356,27,27
5720,0001101001101000,29,354,29,29
5721,1001101001101000,29,354,29,29
5722,0101101001101000,28,353,30,30
5723,1101101001101000,29,354,29,29
5724,0011101001101000,28,353,30,30
5725,1011101001101000,29,354,29,29
5726,0111101001101000,29,354,29,29
5727,1111101001101000,29,354,29,29
5728,0000011001101000,29,354,29,29
5729,1000011001101000,27,352,31,31
5730,0100011001101000,28,353,30,30
5731,1100011001101000,26,351,32,32
5732,0010011001101000,28,353,30,30
5733,1010011001101000,27,352,31,31
5734,0110011001101000,29,354,29,29
5735,1110011001101000,29,354,29,29
5736,0001011001101000,24,349,34,34
5737,1001011001101000,25,350,33,33
5738,0101011001101000,26,351,32,32
5739,1101011001101000,25,350,33,33
5740,0011011001101000,25,350,33,33
5741,1011011001101000,25,350,33,33
5742,0111011001101000,26,351,32,32
5743,1111011001101000,26,351,32,32
5744,0000111001101000,29,354,29,29
5745,1000111001101000,29,354,29,29
5746,0100111001101000,29,354,29,29
5747,1100111001101000,30,355,28,28
5748,0010111001101000,29,354,29,29
5749,1010111001101000,30,355,28,28
5750,0110111001101000,28,353,30,30
5751,1110111001101000,29,354,29,29
5752,0001111001101000,27,352,31,31
5753,1001111001101000,27,352,31,31
5754,0101111001101000,28,353,30,30
5755,1101111001101000,27,352,31,31
5756,0011111001101000,27,352,31,31
5757,1011111001101000,27,352,31,31
5758,0111111001101000,27,352,31,31
5759,1111111001101000,28,353,30,30
5760,0000000101101000,24,349,34,34
5761,1000000101101000,24,349,34,34
5762,0100000101101000,25,350,33,33
5763,1100000101101000,25,350,33,33
5764,0010000101101000,25,350,33,33
5765,1010000101101000,26,351,32,32
5766,0110000101101000,25,350,33,33
5767,1110000101101000,26,351,32,32
5768,0001000101101000,21,346,37,37
5769,1001000101101000,23,348,35,35
5770,0101000101101000,20,345,38,38
5771,1101000101101000,24,349,34,34
5772,0011000101101000,21,346,37,37
5773,1011000101101000,25,350,33,33
5774,0111000101101000,22,347,36,36
5775,1111000101101000,26,351,32,32
5776,0000100101101000,25,350,33,33
5777,1000100101101000,27,352,31,31
5778,0100100101101000,24,349,34,34
5779,1100100101101000,26,351,32,32
5780,0010100101101000,25,350,33,33
5781,1010100101101000,27,352,31,31
5782,0110100101101000,25,350,33,33
5783,1110100101101000,27,352,31,31
5784,0001100101101000,24,349,34,34
5785,1001100101101000,24,349,34,34
5786,0101100101101000,23,348,35,35
5787,1101100101101000,26,351,32,32
5788,0011100101101000,23,348,35,35
5789,1011100101101000,26,351,32,32
5790,0111100101101000,24,349,34,34
5791,1111100101101000,27,352,31,31
5792,0000010101101000,22,347,36,36
5793,1000010101101000,23,348,35,35
5794,0100010101101000,23,348,35,35
5795,1100010101101000,25,350,33,33
5796,0010010101101000,23,348,35,35
5797,1010010101101000,26,351,32,32
5798,0110010101101000,24,349,34,34
5799,1110010101101000,26,351,32,32
5800,0001010101101000,21,346,37,37
5801,1001010101101000,22,347,36,36
5802,0101010101101000,20,345,38,38
5803,1101010101101000,23,348,35,35
5804,0011010101101000,20,345,38,38
5805,1011010101101000,24,349,34,34
5806,0111010101101000,22,347,36,36
5807,1111010101101000,25,350,33,33
5808,0000110101101000,24,349,34,34
5809,1000110101101000,26,351,32,32
5810,0100110101101000,23,348,35,35
5811,1100110101101000,25,350,33,33
5812,0010110101101000,23,348,35,35
5813,1010110101101000,25,350,33,33
5814,0110110101101000,24,349,34,34
5815,1110110101101000,26,351,32,32
5816,0001110101101000,24,349,34,34
5817,1001110101101000,23,348,35,35
5818,0101110101101000,24,349,34,34
5819,1101110101101000,24,349,34,34
5820,0011110101101000,24,349,34,34
5821,1011110101101000,24,349,34,34
5822,0111110101101000,24,349,34,34
5823,1111110101101000,24,349,34,34
5824,0000001101101000,28,353,30,30
5825,1000001101101000,28,353,30,30
5826,0100001101101000,29,354,29,29
5827,1100001101101000,30,355,28,28
5828,0010001101101000,29,354,29,29
5829,1010001101101000,29,354,29,29
5830,0110001101101000,30,355,28,28
5831,1110001101101000,30,355,28,28
5832,0001001101101000,26,351,32,32
5833,1001001101101000,27,352,31,31
5834,0101001101101000,27,352,31,31
5835,1101001101101000,27,352,31,31
5836,0011001101101000,26,351,32,32
5837,1011001101101000,27,352,31,31
5838,0111001101101000,27,352,31,31
5839,1111001101101000,27,352,31,31
5840,0000101101101000,29,354,29,29
5841,1000101101101000,29,354,29,29
5842,0100101101101000,29,354,29,29
5843,1100101101101000,30,355,28,28
5844,0010101101101000,29,354,29,29
5845,1010101101101000,30,355,28,28
5846,0110101101101000,29,354,29,29
5847,1110101101101000,30,355,28,28
5848,0001101101101000,28,353,30,30
5849,1001101101101000,28,353,30,30
5850,0101101101101000,28,353,30,30
5851,1101101101101000,29,354,29,29
5852,0011101101101000,28,353,30,30
5853,1011101101101000,29,354,29,29
5854,0111101101101000,28,353,30,30
5855,1111101101101000,29,354,29,29
5856,0000011101101000,27,352,31,31
5857,1000011101101000,27,352,31,31
5858,0100011101101000,27,352,31,31
5859,1100011101101000,27,352,31,31
5860,0010011101101000,27,352,31,31
5861,1010011101101000,27,352,31,31
5862,0110011101101000,26,351,32,32
5863,1110011101101000,28,353,30,30
5864,0001011101101000,23,348,35,35
5865,1001011101101000,25,350,33,33
5866,0101011101101000,24,349,34,34
5867,1101011101101000,25,350,33,33
5868,0011011101101000,24,349,34,34
5869,1011011101101000,26,351,32,32
5870,0111011101101000,25,350,33,33
5871,1111011101101000,27,352,31,31
5872,0000111101101000,28,353,30,30
5873,1000111101101000,29,354,29,29
5874,0100111101101000,28,353,30,30
5875,1100111101101000,29,354,29,29
5876,0010111101101000,28,353,30,30
5877,1010111101101000,30,355,28,28
5878,0110111101101000,28,353,30,30
5879,1110111101101000,30,355,28,28
5880,0001111101101000,28,353,30,30
5881,1001111101101000,26,351,32,32
5882,0101111101101000,28,353,30,30
5883,1101111101101000,26,351,32,32
5884,0011111101101000,28,353,30,30
5885,1011111101101000,26,351,32,32
5886,0111111101101000,28,353,30,30
5887,1111111101101000,27,352,31,31
5888,0000000011101000,21,346,37,37
5889,1000000011101000,20,345,38,38
5890,0100000011101000,20,345,38,38
5891,1100000011101000,20,345,38,38
5892,0010000011101000,20,345,38,38
5893,1010000011101000,20,345,38,38
5894,0110000011101000,20,345,38,38
5895,1110000011101000,21,346,37,37
5896,0001000011101000,20,345,38,38
5897,1001000011101000,19,344,39,39
5898,0101000011101000,19,344,39,39
5899,1101000011101000,20,345,38,38
5900,0011000011101000,19,344,39,39
5901,1011000011101000,20,345,38,38
5902,0111000011101000,20,345,38,38
5903,1111000011101000,21,346,37,37
5904,0000100011101000,23,348,35,35
5905,1000100011101000,23,348,35,35
5906,0100100011101000,23,348,35,35
5907,1100100011101000,23,348,35,35
5908,0010100011101000,24,349,34,34
5909,1010100011101000,23,348,35,35
5910,0110100011101000,24,349,34,34
5911,1110100011101000,25,350,33,33
5912,0001100011101000,23,348,35,35
5913,1001100011101000,23,348,35,35
5914,0101100011101000,23,348,35,35
5915,1101100011101000,23,348,35,35
5916,0011100011101000,23,348,35,35
5917,1011100011101000,23,348,35,35
5918,0111100011101000,24,349,34,34
5919,1111100011101000,25,350,33,33
5920,0000010011101000,20,345,38,38
5921,1000010011101000,20,345,38,38
5922,0100010011101000,20,345,38,38
5923,1100010011101000,21,346,37,37
5924,0010010011101000,20,345,38,38
5925,1010010011101000,21,346,37,37
5926,0110010011101000,20,345,38,38
5927,1110010011101000,21,346,37,37
5928,0001010011101000,19,344,39,39
5929,1001010011101000,19,344,39,39
5930,0101010011101000,19,344,39,39
5931,1101010011101000,19,344,39,39
5932,0011010011101000,19,344,39,39
5933,1011010011101000,20,345,38,38
5934,0111010011101000,19,344,39,39
5935,1111010011101000,20,345,38,38
5936,0000110011101000,23,348,35,35
5937,1000110011101000,23,348,35,35
5938,0100110011101000,24,349,34,34
5939,1100110011101000,24,349,34,34
5940,0010110011101000,24,349,34,34
5941,1010110011101000,24,349,34,34
5942,0110110011101000,24,349,34,34
5943,1110110011101000,25,350,33,33
5944,0001110011101000,23,348,35,35
5945,1001110011101000,23,348,35,35
5946,0101110011101000,23,348,35,35
5947,1101110011101000,23,348,35,35
5948,0011110011101000,23,348,35,35
5949,1011110011101000,23,348,35,35
5950,0111110011101000,23,348,35,35
5951,1111110011101000,24,349,34,34
5952,0000001011101000,23,348,35,35
5953,1000001011101000,23,348,35,35
5954,0100001011101000,22,347,36,36
5955,1100001011101000,23,348,35,35
5956,0010001011101000,22,347,36,36
5957,1010001011101000,23,348,35,35
5958,0110001011101000,21,346,37,37
5959,1110001011101000,23,348,35,35
5960,0001001011101000,21,346,37,37
5961,1001001011101000,23,348,35,35
5962,0101001011101000,21,346,37,37
5963,1101001011101000,23,348,35,35
5964,0011001011101000,21,346,37,37
5965,1011001011101000,22,347,36,36
5966,0111001011101000,21,346,37,37
5967,1111001011101000,22,347,36,36
5968,0000101011101000,24,349,34,34
5969,1000101011101000,25,350,33,33
5970,0100101011101000,24,349,34,34
5971,1100101011101000,25,350,33,33
5972,0010101011101000,24,349,34,34
5973,1010101011101000,25,350,33,33
5974,0110101011101000,24,349,34,34
5975,1110101011101000,26,351,32,32
5976,0001101011101000,24,349,34,34
5977,1001101011101000,24,349,34,34
5978,0101101011101000,23,348,35,35
5979,1101101011101000,24,349,34,34
5980,0011101011101000,23,348,35,35
5981,1011101011101000,24,349,34,34
5982,0111101011101000,23,348,35,35
5983,1111101011101000,25,350,33,33
5984,0000011011101000,21,346,37,37
5985,1000011011101000,23,348,35,35
5986,0100011011101000,22,347,36,36
5987,1100011011101000,23,348,35,35
5988,0010011011101000,21,346,37,37
5989,1010011011101000,23,348,35,35
5990,0110011011101000,22,347,36,36
5991,1110011011101000,23,348,35,35
5992,0001011011101000,20,345,38,38
5993,1001011011101000,22,347,36,36
5994,0101011011101000,21,346,37,37
5995,1101011011101000,22,347,36,36
5996,0011011011101000,21,346,37,37
5997,1011011011101000,22,347,36,36
5998,0111011011101000,21,346,37,37
5999,1111011011101000,22,347,36,36
6000,0000111011101000,24,349,34,34
6001,1000111011101000,24,349,34,34
6002,0100111011101000,24,349,34,34
6003,1100111011101000,25,350,33,33
6004,0010111011101000,23,348,35,35
6005,1010111011101000,25,350,33,33
6006,0110111011101000,23,348,35,35
6007,1110111011101000,26,351,32,32
6008,0001111011101000,23,348,35,35
6009,1001111011101000,23,348,35,35
6010,0101111011101000,23,348,35,35
6011,1101111011101000,24,349,34,34
6012,0011111011101000,23,348,35,35
6013,1011111011101000,24,349,34,34
6014,0111111011101000,23,348,35,35
6015,1111111011101000,26,351,32,32
6016,0000000111101000,21,346,37,37
6017,1000000111101000,23,348,35,35
6018,0100000111101000,21,346,37,37
6019,1100000111101000,23,348,35,35
6020,0010000111101000,21,346,37,37
6021,1010000111101000,23,348,35,35
6022,0110000111101000,22,347,36,36
6023,1110000111101000,23,348,35,35
6024,0001000111101000,21,346,37,37
6025,1001000111101000,22,347,36,36
6026,0101000111101000,21,346,37,37
6027,1101000111101000,22,347,36,36
6028,0011000111101000,21,346,37,37
6029,1011000111101000,22,347,36,36
6030,0111000111101000,21,346,37,37
6031,1111000111101000,22,347,36,36
6032,0000100111101000,24,349,34,34
6033,1000100111101000,25,350,33,33
6034,0100100111101000,24,349,34,34
6035,1100100111101000,25,350,33,33
6036,0010100111101000,24,349,34,34
6037,1010100111101000,24,349,34,34
6038,0110100111101000,24,349,34,34
6039,1110100111101000,25,350,33,33
6040,0001100111101000,24,349,34,34
6041,1001100111101000,24,349,34,34
6042,0101100111101000,23,348,35,35
6043,1101100111101000,24,349,34,34
6044,0011100111101000,24,349,34,34
6045,1011100111101000,24,349,34,34
6046,0111100111101000,24,349,34,34
6047,1111100111101000,24,349,34,34
6048,0000010111101000,21,346,37,37
6049,1000010111101000,22,347,36,36
6050,0100010111101000,21,346,37,37
6051,1100010111101000,22,347,36,36
6052,0010010111101000,21,346,37,37
6053,1010010111101000,22,347,36,36
6054,0110010111101000,22,347,36,36
6055,1110010111101000,22,347,36,36
6056,0001010111101000,21,346,37,37
6057,1001010111101000,20,345,38,38
6058,0101010111101000,21,346,37,37
6059,1101010111101000,22,347,36,36
6060,0011010111101000,21,346,37,37
6061,1011010111101000,21,346,37,37
6062,0111010111101000,21,346,37,37
6063,1111010111101000,22,347,36,36
6064,0000110111101000,23,348,35,35
6065,1000110111101000,24,349,34,34
6066,0100110111101000,24,349,34,34
6067,1100110111101000,24,349,34,34
6068,0010110111101000,24,349,34,34
6069,1010110111101000,24,349,34,34
6070,0110110111101000,24,349,34,34
6071,1110110111101000,25,350,33,33
6072,0001110111101000,23,348,35,35
6073,1001110111101000,24,349,34,34
6074,0101110111101000,23,348,35,35
6075,1101110111101000,24,349,34,34
6076,0011110111101000,23,348,35,35
6077,1011110111101000,24,349,34,34
6078,0111110111101000,24,349,34,34
6079,1111110111101000,24,349,34,34
6080,0000001111101000,23,348,35,35
6081,1000001111101000,23,348,35,35
6082,0100001111101000,23,348,35,35
6083,1100001111101000,24,349,34,34
6084,0010001111101000,23,348,35,35
6085,1010001111101000,24,349,34,34
